,Address1,Address2,price,postal,street,lats,lons,codes
995,#201 -2A QUEENSBURY AVE,"Toronto, Ontario M1N2X7",599900.0,M1N 2X7,2a queensbury ave,43.6855089,-79.2745547,"{'place_id': 4686638, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 66410198, 'boundingbox': ['43.6854589', '43.6855589', '-79.2746047', '-79.2745047'], 'lat': '43.6855089', 'lon': '-79.2745547', 'display_name': '2, Queensbury Avenue, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1L 1E3, Canada', 'class': 'place', 'type': 'house', 'importance': 0.501}"
996,#1700 -38 ELM ST,"Toronto, Ontario M5G2K5",599900.0,M5G 2K5,38 elm st,43.6576042,-79.3829833,"{'place_id': 106073144, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 24221134, 'boundingbox': ['43.6574082', '43.6579071', '-79.383949', '-79.381585'], 'lat': '43.6576042', 'lon': '-79.3829833', 'display_name': 'Elm Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 1H1, Canada', 'class': 'highway', 'type': 'tertiary', 'importance': 0.6}"
997,#705 -25 GEORGE ST,"Toronto, Ontario M5A4L8",1399000.0,M5A 4L8,25 george st,43.649969,-79.370242,"{'place_id': 48129178, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4035520331, 'boundingbox': ['43.649919', '43.650019', '-79.370292', '-79.370192'], 'lat': '43.649969', 'lon': '-79.370242', 'display_name': '25, George Street, St. Lawrence, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 4P7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
998,#50 -780 SHEPPARD AVE E,"Toronto, Ontario M2K0E8",789000.0,M2K 0E8,780 sheppard ave e,43.76964663088275,-79.37510000238505,"{'place_id': 8130869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 75974584, 'boundingbox': ['43.769596630883', '43.769696630883', '-79.375150002385', '-79.375050002385'], 'lat': '43.76964663088275', 'lon': '-79.37510000238505', 'display_name': '780, Sheppard Avenue East, Bayview Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1C3, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
999,#505 -3 MARINE PARADE DR W,"Toronto, Ontario M8V3Z5",395000.0,M8V 3Z5,3 marine parade dr w,,,
1000,#901 -1166 BAY ST,"Toronto, Ontario M5S2X8",2975000.0,M5S 2X8,1166 bay st,43.66868445,-79.3894430170871,"{'place_id': 113075968, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 43811574, 'boundingbox': ['43.6684929', '43.6689503', '-79.389688', '-79.3891833'], 'lat': '43.66868445', 'lon': '-79.3894430170871', 'display_name': '1166, Bay Street, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 2T1, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1001,#309 -40 GLEN RD,"Toronto, Ontario M4W2V1",585000.0,M4W 2V1,40 glen rd,43.67365975,-79.37546263457143,"{'place_id': 113475296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 45469585, 'boundingbox': ['43.6734166', '43.6739543', '-79.3758124', '-79.3751818'], 'lat': '43.67365975', 'lon': '-79.37546263457143', 'display_name': '40, Glen Road, Rosedale, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 1J1, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1002,#201 -2365 QUEEN ST E,"Toronto, Ontario M4E1H2",1249000.0,M4E 1H2,2365 queen st e,43.672296457142856,-79.28850264285714,"{'place_id': 4748665, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 66415593, 'boundingbox': ['43.672246457143', '43.672346457143', '-79.288552642857', '-79.288452642857'], 'lat': '43.672296457142856', 'lon': '-79.28850264285714', 'display_name': '2365, Queen Street East, The Beaches, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4E 1G1, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1003,#1801 -90 PARK LAWN RD,"Toronto, Ontario M8Y0B6",499000.0,M8Y 0B6,90 park lawn rd,43.6234731,-79.4825406,"{'place_id': 213160437, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 523368689, 'boundingbox': ['43.6229969', '43.6237071', '-79.4830828', '-79.4812429'], 'lat': '43.6234731', 'lon': '-79.4825406', 'display_name': 'Park Lawn Road, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 1A2, Canada', 'class': 'highway', 'type': 'secondary', 'importance': 0.6}"
1004,#4401 -14 YORK ST,"Toronto, Ontario M5J0B1",495000.0,M5J 0B1,14 york st,43.6420334,-79.38161392504523,"{'place_id': 157715052, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 229484420, 'boundingbox': ['43.6418587', '43.6421678', '-79.3818126', '-79.3814171'], 'lat': '43.6420334', 'lon': '-79.38161392504523', 'display_name': 'Ice II, 14, York Street, Harbourfront, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5J 0E1, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.611}"
1005,#2206 -710 HUMBERWOOD BLVD,"Toronto, Ontario M9W7J5",559900.0,M9W 7J5,710 humberwood blvd,43.724726700000005,-79.61677674960538,"{'place_id': 130335154, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 125833289, 'boundingbox': ['43.7244218', '43.725009', '-79.6171718', '-79.6158593'], 'lat': '43.724726700000005', 'lon': '-79.61677674960538', 'display_name': 'Mansions of Humberwood, 710, Humberwood Boulevard, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9W 6T4, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1006,#2301 -38 GRENVILLE  ST,"Toronto, Ontario M4Y1A5",945000.0,M4Y 1A5,38 grenville  st,43.661667,-79.386005,"{'place_id': 48150426, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4036608974, 'boundingbox': ['43.661617', '43.661717', '-79.386055', '-79.385955'], 'lat': '43.661667', 'lon': '-79.386005', 'display_name': '38, Grenville Street, Discovery District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1X5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1007,1 BLOOR ST E,"Toronto, Ontario M4W1A9",135000.0,M4W 1A9,1 bloor st e,43.66982485,-79.38610666444188,"{'place_id': 174222528, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 303709935, 'boundingbox': ['43.6694859', '43.6702789', '-79.3865617', '-79.3856557'], 'lat': '43.66982485', 'lon': '-79.38610666444188', 'display_name': 'One Bloor East, 1, Bloor Street East, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 1A9, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.9838112565126803}"
1008,#301 -18 HOLMES AVE,"Toronto, Ontario M2N0E1",658000.0,M2N 0E1,18 holmes ave,43.77851925,-79.41324896126979,"{'place_id': 141306649, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 170051739, 'boundingbox': ['43.7782541', '43.7787854', '-79.4138026', '-79.4129041'], 'lat': '43.77851925', 'lon': '-79.41324896126979', 'display_name': 'Mona Lisa, 18, Holmes Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5S3, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1009,#2011 -218 QUEENS QUAY W,"Toronto, Ontario M5J2Y6",980000.0,M5J 2Y6,218 queens quay w,43.6399017,-79.3824661,"{'place_id': 39057401, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3103161132, 'boundingbox': ['43.6398517', '43.6399517', '-79.3825161', '-79.3824161'], 'lat': '43.6399017', 'lon': '-79.3824661', 'display_name': 'Waterclub - Tower 3, 218, Queens Quay West, Harbourfront, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5J 2Y6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1010,#905 -628 FLEET ST,"Toronto, Ontario M5V1A8",799700.0,M5V 1A8,628 fleet st,43.6361103,-79.4033294,"{'place_id': 20234547, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2253802213, 'boundingbox': ['43.6360603', '43.6361603', '-79.4033794', '-79.4032794'], 'lat': '43.6361103', 'lon': '-79.4033294', 'display_name': '628, Fleet Street, Fort York, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1A4, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1011,#7 -2378 QUEEN ST E,"Toronto, Ontario M4E1H4",595000.0,M4E 1H4,2378 queen st e,43.6742657,-79.280861,"{'place_id': 4255008, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 550879282, 'boundingbox': ['43.6742157', '43.6743157', '-79.280911', '-79.280811'], 'lat': '43.6742657', 'lon': '-79.280861', 'display_name': '2378, Queen Street East, Scarborough Southwest, Scarborough, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4E 1H9, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1012,#13A -17 PEMBROKE ST,"Toronto, Ontario M5A2N6",889900.0,M5A 2N6,17 pembroke st,43.656719,-79.37164833333334,"{'place_id': 41277419, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401029126, 'boundingbox': ['43.656669', '43.656769', '-79.371698333333', '-79.371598333333'], 'lat': '43.656719', 'lon': '-79.37164833333334', 'display_name': '17, Pembroke Street, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2N7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1013,#308 -131 TORRESDALE AVE,"Toronto, Ontario M2R3T1",649000.0,M2R 3T1,131 torresdale ave,43.77795815,-79.45269330332809,"{'place_id': 109243429, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31368469, 'boundingbox': ['43.7777949', '43.7781213', '-79.4530503', '-79.4523363'], 'lat': '43.77795815', 'lon': '-79.45269330332809', 'display_name': '131, Torresdale Avenue, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M2R 3K2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1014,#PH01 -1 YORKVILLE AVE,"Toronto, Ontario M4W1L1",2950000.0,M4W 1L1,1 yorkville ave,43.67160525,-79.38768443594171,"{'place_id': 322717713, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 997947376, 'boundingbox': ['43.6713506', '43.6718571', '-79.3879521', '-79.3873969'], 'lat': '43.67160525', 'lon': '-79.38768443594171', 'display_name': '1 Yorkville, 1, Yorkville Avenue, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 1L1, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.611}"
1015,#1703 -1900 SHEPPARD AVE E,"Toronto, Ontario M2J4T4",539000.0,M2J 4T4,1900 sheppard ave e,43.776301000000004,-79.33591136805079,"{'place_id': 109302963, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31620218, 'boundingbox': ['43.776102', '43.776523', '-79.336236', '-79.335586'], 'lat': '43.776301000000004', 'lon': '-79.33591136805079', 'display_name': '1900, Sheppard Avenue East, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 0B3, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
1016,#107 -78 WARREN RD,"Toronto, Ontario M4V2R6",398500.0,M4V 2R6,78 warren rd,43.68537772727273,-79.40633718181819,"{'place_id': 41561579, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401215973, 'boundingbox': ['43.685327727273', '43.685427727273', '-79.406387181818', '-79.406287181818'], 'lat': '43.68537772727273', 'lon': '-79.40633718181819', 'display_name': ""78, Warren Road, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 1R8, Canada"", 'class': 'place', 'type': 'house', 'importance': 0.511}"
1017,#LPH01 -35 BALMUTO ST,"Toronto, Ontario M4Y0A3",2999000.0,M4Y 0A3,35 balmuto st,43.66949635,-79.38741712775487,"{'place_id': 121211388, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 90305161, 'boundingbox': ['43.6692984', '43.6696489', '-79.3877111', '-79.3871246'], 'lat': '43.66949635', 'lon': '-79.38741712775487', 'display_name': 'The Uptown Residences, 35, Balmuto Street, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 3L8, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.8785144183561604}"
1018,#4807 -251 JARVIS ST,"Toronto, Ontario M5B0C3",499900.0,M5B 0C3,251 jarvis st,43.657546234042556,-79.37461538297872,"{'place_id': 41279531, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401029278, 'boundingbox': ['43.657496234043', '43.657596234043', '-79.374665382979', '-79.374565382979'], 'lat': '43.657546234042556', 'lon': '-79.37461538297872', 'display_name': '251, Jarvis Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2L1, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1019,#5 -57 FINCH AVE W,"Toronto, Ontario M2N2H3",1085000.0,M2N 2H3,57 finch ave w,43.7785514,-79.4204144,"{'place_id': 7445397, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 897924827, 'boundingbox': ['43.7785014', '43.7786014', '-79.4204644', '-79.4203644'], 'lat': '43.7785514', 'lon': '-79.4204144', 'display_name': '57, Finch Avenue West, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7H2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1020,#728 -39 BRANT ST,"Toronto, Ontario M5V0M8",729800.0,M5V 0M8,39 brant st,43.6465184,-79.3981156,"{'place_id': 70741478, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 6528691671, 'boundingbox': ['43.6464684', '43.6465684', '-79.3981656', '-79.3980656'], 'lat': '43.6465184', 'lon': '-79.3981156', 'display_name': '39, Brant Street, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3N1, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1021,#214 -1171 QUEEN ST W,"Toronto, Ontario M6J1J4",600000.0,M6J 1J4,1171 queen st w,43.642622,-79.4259892,"{'place_id': 6474350, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 803226672, 'boundingbox': ['43.642572', '43.642672', '-79.4260392', '-79.4259392'], 'lat': '43.642622', 'lon': '-79.4259892', 'display_name': '1171, Queen Street West, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1J6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1022,#3910 -87 PETER ST N,"Toronto, Ontario M5V2G4",799000.0,M5V 2G4,87 peter st n,,,
1023,#2804 -77 HARBOUR SQ,"Toronto, Ontario M5J2S2",675000.0,M5J 2S2,77 harbour sq,43.63981965,-79.37946093485424,"{'place_id': 110852638, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 35980718, 'boundingbox': ['43.6395926', '43.640059', '-79.3797511', '-79.3792312'], 'lat': '43.63981965', 'lon': '-79.37946093485424', 'display_name': '77, Harbour Square, Harbourfront, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5J 2S2, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.611}"
1024,#204 -2 SONIC WAY,"Toronto, Ontario M3C0P1",798900.0,M3C 0P1,2 sonic way,,,
1025,1022 2756 OLD LESLIE Street,"North York, Ontario M2K0E2",579900.0,M2K 0E2,1022 2756 old leslie street,,,
1026,#428 -1791 ST CLAIR AVE W,"Toronto, Ontario M6N1J6",724000.0,M6N 1J6,1791 st clair ave w,43.6735598,-79.4622741,"{'place_id': 6637247, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 818642155, 'boundingbox': ['43.6735098', '43.6736098', '-79.4623241', '-79.4622241'], 'lat': '43.6735598', 'lon': '-79.4622741', 'display_name': '1791, St. Clair Avenue West, Carleton Village, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6N, Canada', 'class': 'place', 'type': 'house', 'importance': 0.811}"
1027,#38 -26 APPLEWOOD LANE,"Toronto, Ontario M9C2Z7",924900.0,M9C 2Z7,26 applewood lane,43.6511793,-79.56766605550496,"{'place_id': 237671548, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 687683456, 'boundingbox': ['43.6510718', '43.6512868', '-79.5679158', '-79.5674163'], 'lat': '43.6511793', 'lon': '-79.56766605550496', 'display_name': '26, Applewood Lane, Eatonville, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 5S3, Canada', 'class': 'building', 'type': 'residential', 'importance': 0.611}"
1028,#1101 -28 SOMMERSET WAY,"Toronto, Ontario M2N6W7",779000.0,M2N 6W7,28 sommerset way,43.7761715,-79.412023,"{'place_id': 110505434, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 34976558, 'boundingbox': ['43.7760286', '43.7768863', '-79.4129841', '-79.4111801'], 'lat': '43.7761715', 'lon': '-79.412023', 'display_name': 'Sommerset Way, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 6X5, Canada', 'class': 'highway', 'type': 'service', 'importance': 0.575}"
1029,#209 -3625 LAKE SHORE BLVD W,"Toronto, Ontario M8W4W2",419000.0,M8W 4W2,3625 lake shore blvd w,43.6379924,-79.4590074,"{'place_id': 210818992, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 504884503, 'boundingbox': ['43.6379593', '43.6379924', '-79.459166', '-79.4590074'], 'lat': '43.6379924', 'lon': '-79.4590074', 'display_name': 'Lake Shore Boulevard West, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada', 'class': 'highway', 'type': 'primary', 'importance': 0.7000000000000001}"
1030,#1604 -757 VICTORIA PARK AVE,"Toronto, Ontario M4C5N8",556000.0,M4C 5N8,757 victoria park ave,43.692431,-79.2882865122549,"{'place_id': 109242991, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31373083, 'boundingbox': ['43.692075', '43.692805', '-79.28843', '-79.288052'], 'lat': '43.692431', 'lon': '-79.2882865122549', 'display_name': '757 Victoria Park, 757, Victoria Park Avenue, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1L 1B1, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
