Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#312 -89 SKYMARK DR,"Toronto, Ontario M2H3S6",23763415,C5411623,SingleFamily,1299000.00,,Apartment,,3,3,CommunityCentre,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"PartyRoom,Security/Concierge",,,no,,,,yes,27,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Hillcrest Village,Condominium/Strata,"$4,048 (CAD)","Underground, Visitor Parking",30 days,2,3,Balcony,"Party Room, Security/Concierge",Central air conditioning,Heat Pump (Electric),Brick,"Indoor pool, Outdoor pool",Community Centre,"Park, Public Transit","$1,014 (CAD) Monthly",Del Property Management,1,"{'Flat': {'Kitchen': '4.34 m x 2.59 m', 'Dining room': '3.5 m x 3.65 m', 'Living room': '3.65 m x 2.47 m', 'Family room': '5.86 m x 3.32 m', 'Bedroom': '4.82 m x 3.35 m', 'Bedroom 2': '4.64 m x 3.5 m', 'Den': '3.65 m x 3.04 m'}}"
#435 -1030 KING ST W,"Toronto, Ontario M6K0B4",23802778,C5424596,SingleFamily,544900.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,23,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$1,973.57 (CAD)",Underground,16 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$308 (CAD) Monthly,Meritus Group (416 593 5099),,"{'Flat': {'Living room': '3.68 m x 4.29 m', 'Dining room': '3.68 m x 4.29 m', 'Bedroom': '3.07 m x 2.47 m'}}"
#914 -2083 LAKE SHORE BLVD W,"Toronto, Ontario M8V2Z6",23811831,W5427438,SingleFamily,629900.00,,Apartment,,1,2,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,32,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$1,961.35 (CAD)",Underground,12 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit",$741.93 (CAD) Monthly,Maple Ridge Community Management,1,"{'Main level': {'Living room': '4.95 m x 4 m', 'Dining room': '4.95 m x 4 m', 'Kitchen': '2.5 m x 2.35 m', 'Primary Bedroom': '3.7 m x 3.1 m', 'Den': '3.25 m x 2.55 m'}}"
#307 -4062 LAWRENCE AVE E,"Toronto, Ontario M1E4V5",23827018,E5432737,SingleFamily,279000.00,,Apartment,,1,2,,,2,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,26,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,West Hill,Condominium/Strata,$760 (CAD),Underground,6 days,2,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$930 (CAD) Monthly,K?ng Property Management 416-293-8979,1,"{'Main level': {'Living room': '5.05 m x 3.8 m', 'Dining room': '4.9 m x 6.06 m', 'Kitchen': '1.63 m x 4 m'}, 'Second level': {'Primary Bedroom': '5.06 m x 3.01 m', 'Bedroom 2': '2.94 m x 3.58 m', 'Laundry room': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
#204 -3 DUPLEX AVE,"Toronto, Ontario M2M4G6",23790943,C5420419,SingleFamily,599000.00,,Apartment,,3,2,PetsnotAllowed,PublicTransit,2,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,20,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Newtonbrook West,Condominium/Strata,"$1,894.14 (CAD)",Underground,19 days,2,3,,Storage - Locker,Central air conditioning,Heat Pump (Natural gas),Brick,,Pets not Allowed,Public Transit,"$1,416.27 (CAD) Monthly",Wilson Blanchard Management,1,"{'Main level': {'Living room': '6.99 m x 5.7 m', 'Dining room': '6.99 m x 5.7 m', 'Kitchen': '3.76 m x 2.57 m'}, 'Second level': {'Primary Bedroom': '5.76 m x 3.32 m', 'Bedroom 2': '4.28 m x 3.01 m', 'Laundry room': '1.66 m x 1.55 m'}}"
##508 -2464 WESTON RD,"Toronto, Ontario M9N0A2",23829372,W5433415,SingleFamily,399900.00,,Apartment,,1,0,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,21,Video,Matterport,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Weston,Condominium/Strata,$757 (CAD),"Underground, Visitor Parking",5 days,,1,"Ravine, Balcony","Storage - Locker, Party Room, Exercise Centre",,Heat Pump (Electric),"Brick, Concrete",,,"Park, Public Transit",$226.33 (CAD) Monthly,"Goldview Property Management Ltd., Tel: 647-500-7657.",,"{'Flat': {'Living room': '3.3 m x 2.38 m', 'Bedroom': 'Measurements not available', 'Kitchen': '3.32 m x 2.64 m', 'Dining room': 'Measurements not available', 'Foyer': '3.27 m x 1.49 m', 'Other': '3.5 m x 1.65 m'}}"
#3107 -1080 BAY ST,"Toronto, Ontario M5S0A5",23812640,C5427860,SingleFamily,595000.00,,Apartment,,1,0,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$1,778 (CAD)",Underground,12 days,,1,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$227 (CAD) Monthly,Shelter Canadian Properties Limited,,"{'Flat': {'Living room': '3.38 m x 3.08 m', 'Kitchen': '3.38 m x 3.08 m'}}"
#2 -48 BOSTON AVE,"Toronto, Ontario M4M2T9",23835360,E5435632,SingleFamily,989900.00,,Row/Townhouse,,2,2,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom",,Walkout,no,,,,yes,27,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,South Riverdale,Condominium/Strata,"$3,605 (CAD)","Underground, Visitor Parking",4 days,2,2,,"Storage - Locker, Security/Concierge, Party Room",Central air conditioning,Forced air (Natural gas),Brick,,,,$838 (CAD) Monthly,360 Community Management Ltd.,1,"{'Main level': {'Primary Bedroom': '3.22 m x 4.47 m', 'Bedroom 2': '3.22 m x 3.79 m', 'Bathroom': '0.86 m x 1.64 m'}, 'Upper Level': {'Living room': '4.3 m x 3.11 m', 'Den': '3.17 m x 3.3 m'}}"
#114 -660 EGLINTON AVE W,"Toronto, Ontario M5N1C3",23811671,C5427528,SingleFamily,499900.00,,Apartment,,1,1,CommunityCentre,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,18,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Forest Hill North,Undivided Co-ownership,"$1,343.27 (CAD)",Underground,12 days,1,1,"Conservation/green belt, Balcony",Storage - Locker,Window air conditioner,Radiant heat (Natural gas),Brick,,Community Centre,"Park, Public Transit, Schools",$653.49 (CAD) Monthly,Brilliant Property Management Inc. 416 623 3477,1,"{'Main level': {'Living room': '6.05 m x 3.62 m', 'Dining room': '2.49 m x 2.75 m', 'Kitchen': '2.67 m x 2.41 m', 'Primary Bedroom': '5.3 m x 3.24 m', 'Foyer': '1.44 m x 2.25 m'}}"
#371 -515 KINGBIRD GRVE,"Toronto, Ontario M1B0E4",23781954,E5417380,SingleFamily,835000.00,,Row/Townhouse,,3,3,,,,,,,,"Underground,VisitorParking",,,,,,,,,,,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Rouge E11,Condominium/Strata,"$3,317.80 (CAD)","Underground, Visitor Parking",23 days,2,3,,,Central air conditioning,Forced air (Electric),Brick,,,,$477.21 (CAD) Monthly,Del Properties,1,"{'Main level': {'Living room': '6.43 m x 3.44 m', 'Dining room': '6.43 m x 3.07 m', 'Eating area': '1.79 m x 2.8 m', 'Family room': '2.16 m x 2.77 m'}, 'Second level': {'Primary Bedroom': '2.79 m x 2.92 m', 'Bedroom 2': '2.74 m x 3.1 m', 'Den': '1.55 m x 1.85 m'}}"
#1001 -5 OLD SHEPPARD AVE E,"Toronto, Ontario M2J4K3",23769734,C5413604,SingleFamily,549000.00,,Apartment,,2,3,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,ExerciseCentre,,,no,,,,yes,40,Video,Vimeo,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Pleasant View,Condominium/Strata,"$1,674.18 (CAD)","Underground, Visitor Parking",26 days,3,2,Balcony,Exercise Centre,Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,,"Hospital, Park, Public Transit, Schools","$1,124.42 (CAD) Monthly",Prohouse Property Management,1,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Bedroom 3': 'Measurements not available'}}"
#2504 -2212 LAKE SHORE BLVD W,"Toronto, Ontario M8V1A4",23777604,W5415836,SingleFamily,609900.00,,Apartment,,1,1,,"Marina,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,25,Video,Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$1,784.35 (CAD)","Underground, Visitor Parking",24 days,1,1,"Conservation/green belt, Balcony","Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Marina, Park, Public Transit",$404.41 (CAD) Monthly,First Service Residential,1,{}
15 CORA URBEL WAY,"Toronto, Ontario M3C3Y6",23831187,C5434169,SingleFamily,1098000.00,,Row/Townhouse,,3,3,,"Hospital,PublicTransit,Schools",2,,,,,AttachedGarage,,,,,,,,,RecreationCentre,,,no,,,,yes,22,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Banbury-Don Mills,Condominium/Strata,"$4,649.80 (CAD)",Attached Garage,5 days,3,3,"Ravine, Conservation/green belt",Recreation Centre,Central air conditioning,Forced air (Natural gas),"Stone, Stucco",,,"Hospital, Public Transit, Schools",$500.92 (CAD) Monthly,Guardian Property Management Services Ltd.,2,"{'Main level': {'Foyer': '2.44 m x 1.68 m', 'Kitchen': '3.45 m x 3.1 m', 'Dining room': '3.86 m x 3.45 m'}, 'Second level': {'Living room': '4.42 m x 2.82 m', 'Primary Bedroom': '4.67 m x 3.02 m', 'Bedroom 2': '4.27 m x 3.02 m'}, 'Basement': {'Bedroom 3': '3.63 m x 3.07 m', 'Recreational, Games room': '6.1 m x 4.09 m', 'Other': '3.18 m x 2.34 m', 'Cold room': 'Measurements not available'}}"
#2002 -231 FORT YORK BLVD,"Toronto, Ontario M5V1B2",23825142,C5432146,SingleFamily,699900.00,,Apartment,,1,2,CommunityCentre,"Marina,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,34,Video,Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$2,114.11 (CAD)","Underground, Visitor Parking",7 days,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Natural gas),Concrete,Indoor pool,Community Centre,"Marina, Park, Public Transit",$539.54 (CAD) Monthly,Maple Ridge Community Management 416-366-9200,1,"{'Flat': {'Living room': '6.37 m x 3.35 m', 'Dining room': '6.37 m x 3.35 m', 'Kitchen': '2.47 m x 2.26 m', 'Bedroom': '4.6 m x 3.05 m', 'Den': '2.38 m x 2.13 m'}}"
#909 -5101 DUNDAS ST W,"Toronto, Ontario M9A1C1",23838242,W5436523,SingleFamily,589900.00,,Apartment,,1,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,19,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Islington-City Centre West,Condominium/Strata,"$2,089.67 (CAD)","Underground, Visitor Parking",3 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Park, Public Transit",$744.33 (CAD) Monthly,City Sites Property Management Inc,1,"{'Main level': {'Living room': '5.2 m x 4.85 m', 'Dining room': '5.2 m x 4.85 m', 'Kitchen': '2.3 m x 2.3 m', 'Primary Bedroom': '3.29 m x 3.2 m', 'Den': '2.28 m x 2.4 m'}}"
#806 -70 DISTILLERY LANE,"Toronto, Ontario M5A0E3",23776307,C5415679,SingleFamily,899900.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,40,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C8,Condominium/Strata,"$3,192.19 (CAD)","Underground, Visitor Parking",25 days,2,2,Conservation/green belt,"Storage - Locker, Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit, Schools",$704.23 (CAD) Monthly,Icon Property Managment,1,"{'Flat': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
#6108 -100 HARBOUR ST,"Toronto, Ontario M5J0B5",23770875,C5413878,SingleFamily,637000.00,,Apartment,,1,0,,,,,,,,,,,,,,,,,"Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$1,949.13 (CAD)",,26 days,,1,,"Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,,$281.50 (CAD) Monthly,Menkes Property Management Inc.,,"{'Flat': {'Living room': '4.06 m x 3.93 m', 'Dining room': '4.06 m x 3.93 m', 'Kitchen': '4.06 m x 3.93 m'}}"
#702 -50 ORDNANCE ST,"Toronto, Ontario M6K0C9",23782704,C5417690,SingleFamily,699900.00,,Apartment,,1,2,,"Hospital,Park,PublicTransit",,,,,,,,,,,,,,,,,,no,,,,yes,37,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,$0 (CAD),,23 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),"Concrete, Stucco",,,"Hospital, Park, Public Transit",$437.39 (CAD) Monthly,Duka Property Management,,"{'Flat': {'Living room': '6.21 m x 3.41 m', 'Kitchen': '6.21 m x 3.41 m', 'Bedroom': '3.65 m x 2.47 m', 'Den': '2.4 m x 1.65 m', 'Foyer': 'Measurements not available'}}"
#2115 E -70 PRINCESS ST,"Toronto, Ontario M5A1E7",23797998,C5422722,SingleFamily,599000.00,,Apartment,,1,2,CommunityCentre,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,11,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C8,Condominium/Strata,$0 (CAD),Underground,17 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,Community Centre,"Hospital, Park, Public Transit, Schools",$344.20 (CAD) Monthly,Tbd,,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
#620 -36 FOREST MANOR RD,"Toronto, Ontario M2J1M5",23774564,C5415260,SingleFamily,499900.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,12,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,$0 (CAD),Underground,25 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$278.88 (CAD) Monthly,Nro,,"{'Flat': {'Living room': '3.05 m x 2.74 m', 'Dining room': '3.05 m x 2.74 m', 'Kitchen': '3.02 m x 2.74 m', 'Primary Bedroom': '3.35 m x 2.74 m', 'Den': '2.32 m x 1.52 m'}}"
#707 -9 BOGERT  AVE,"Toronto, Ontario M2N5M6",23811625,C5427364,SingleFamily,875000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,16,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Lansing-Westgate,Condominium/Strata,"$3,368.94 (CAD)",Underground,12 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$756.37 (CAD) Monthly,First Service Residential,1,"{'Flat': {'Living room': '5.18 m x 3.5 m', 'Dining room': '5.18 m x 3.5 m', 'Kitchen': '2.21 m x Measurements not available', 'Primary Bedroom': '4.3 m x 3.05 m', 'Bedroom 2': '3.05 m x 2.74 m', 'Den': '2 m x 1.83 m'}}"
#204 -2645 KIPLING AVE,"Toronto, Ontario M9V3S6",23808338,W5426539,SingleFamily,459999.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Olive-Silverstone-Jamestown,Condominium/Strata,$531.38 (CAD),Underground,13 days,2,2,Balcony,Storage - Locker,,Baseboard heaters (Natural gas),Brick,,,"Hospital, Park, Public Transit, Schools",$450 (CAD) Monthly,Datsun Property Management,1,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
723 MILITARY TR,"Toronto, Ontario M1E4P6",23815650,E5428586,SingleFamily,499000.00,,Row/Townhouse,,2,3,,,2,,,,,Underground,,,,,,,,,,,,no,,,,yes,3,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Morningside,Condominium/Strata,"$1,737.91 (CAD)",Underground,11 days,3,2,,,Central air conditioning,Forced air (Natural gas),Brick,,,,$440 (CAD) Monthly,York Condo Corp,1,"{'Second level': {'Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Bedroom 3': 'Measurements not available'}, 'Ground level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available'}}"
#3207 -2200 LAKESHORE BLVD W,"Toronto, Ontario M8V1A4",23830507,W5434005,SingleFamily,799000.00,,Apartment,,2,3,,Park,,,,,,Underground,,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,27,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$2,389.72 (CAD)",Underground,5 days,2,2,Balcony,"Storage - Locker, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,,Park,$569.68 (CAD) Monthly,First Service Residential,1,"{'Main level': {'Living room': '5.81 m x 4.31 m', 'Dining room': '5.81 m x 4.31 m', 'Kitchen': '3.89 m x 2.29 m', 'Primary Bedroom': '4.2 m x 3.89 m', 'Bedroom 2': '3.89 m x 3.6 m', 'Den': '2.28 m x 1.04 m', 'Foyer': 'Measurements not available'}}"
#1825 -111 ST CLAIR AVE W,"Toronto, Ontario M4V1N5",23827878,C5433067,SingleFamily,550000.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,40,Video,Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Yonge-St. Clair,Condominium/Strata,"$2,896.57 (CAD)",Underground,6 days,1,1,,"Storage - Locker, Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Heat Pump,Concrete,Indoor pool,,,$580.56 (CAD) Monthly,Forest Hill Kipling,,"{'Flat': {'Foyer': 'Measurements not available', 'Den': '3.3 m x 2.4 m', 'Living room': '5.1 m x 3.3 m', 'Dining room': '5.1 m x 3.3 m', 'Kitchen': '5.1 m x 3.3 m', 'Primary Bedroom': '3 m x 2.7 m', 'Laundry room': 'Measurements not available'}}"
#2516 -103 THE QUEENSWAY AVE,"Toronto, Ontario M6S5B3",23818792,W5429824,SingleFamily,589999.00,,Apartment,,1,1,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,Security/Concierge,ExerciseCentre",,,no,,,,yes,33,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,High Park-Swansea,Condominium/Strata,"$2,200 (CAD)","Underground, Visitor Parking",10 days,1,1,Balcony,"Storage - Locker, Party Room, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,,$556.13 (CAD) Monthly,Shelter Canadian Properties,1,"{'Main level': {'Living room': '3.4 m x 6.99 m', 'Dining room': '3.38 m x 2.84 m', 'Kitchen': '2.11 m x 2.64 m', 'Bedroom': '3.25 m x 3.61 m', 'Bathroom': '2.28 m x 1.65 m', 'Laundry room': 'Measurements not available'}}"
#1002 -940 CALEDONIA RD,"Toronto, Ontario M6B3Y4",23787348,W5419380,SingleFamily,429000.00,,Apartment,,1,3,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,13,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Yorkdale-Glen Park,Condominium/Strata,"$1,015.92 (CAD)",Underground,20 days,3,1,,,,Baseboard heaters (Electric),Brick,,,,$852.59 (CAD) Monthly,Gpm Property Management 416-787-1138,1,"{'Main level': {'Living room': '4.85 m x 3 m', 'Dining room': '4.35 m x 2.5 m', 'Kitchen': '2.35 m x 2 m', 'Primary Bedroom': '3.5 m x 3.5 m', 'Bedroom 2': '3.5 m x 2.2 m', 'Bedroom 3': '3.5 m x 2.4 m'}}"
N/A,N/A,23779248,C5416579,SingleFamily,735000.00,,Apartment,,2,2,CommunityCentre,"Hospital,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,8,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bayview Village,Condominium/Strata,"$2,356 (CAD)","Underground, Visitor Parking",24 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),,,Community Centre,"Hospital, Public Transit",$561.33 (CAD) Monthly,Icc Management,1,{}
#1703 -88 BROADWAY AVE,"Toronto, Ontario M4P0A5",23776313,C5415706,SingleFamily,870000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,26,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Mount Pleasant West,Condominium/Strata,"$3,700.18 (CAD)","Underground, Visitor Parking",25 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit, Schools",$902.96 (CAD) Monthly,Crossbridge Condominium Services 647-346-5387,1,"{'Flat': {'Living room': '4.59 m x 3.36 m', 'Dining room': '3.2 m x 3.05 m', 'Kitchen': '2.63 m x 3.2 m', 'Primary Bedroom': '3.09 m x 4.57 m', 'Bedroom': '2.45 m x 3.05 m'}}"
