Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#1611 -101 ERSKINE AVE,"Toronto, Ontario M4P1Y5",23841185,C5437611,SingleFamily,568880.00,,Apartment,,1,1,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,15,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Pleasant West,Condominium/Strata,"$2,016.34 (CAD)","Underground, Visitor Parking",2 days,1,1,Balcony,"Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit, Schools",$296.75 (CAD) Monthly,Percel Property Management,,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Study': 'Measurements not available'}}"
#820 -19 WESTERN BATTERY RD,"Toronto, Ontario M6K0E3",23806138,C5425831,SingleFamily,658000.00,,Apartment,,2,2,,"Park,PublicTransit",,,,,,,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,31,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$2,407.39 (CAD)",,14 days,1,2,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit",$418.18 (CAD) Monthly,Tse Management Services (905) 764-9166,,"{'Flat': {'Living room': '6.63 m x 2.68 m', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': '3.37 m x 2.86 m', 'Den': '2.87 m x 2.51 m'}}"
##313 -158 FRONT ST E,"Toronto, Ontario",23799244,C5423313,SingleFamily,780000.00,,Apartment,,2,2,,"Hospital,PublicTransit,Schools",,,,,,,,,,,,,,,"Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,3,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$0 (CAD),,17 days,2,2,Balcony,"Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),"Brick, Stucco",Outdoor pool,,"Hospital, Public Transit, Schools",$468 (CAD) Monthly,First Service Residential,,"{'Main level': {'Living room': '3.07 m x 7.16 m', 'Dining room': '7.16 m x 3.07 m', 'Kitchen': 'Measurements not available', 'Primary Bedroom': '2.83 m x 3.74 m', 'Bedroom 2': '3.26 m x 2.77 m', 'Study': 'Measurements not available'}}"
#1109 -2460 EGLINTON AVE E,"Toronto, Ontario M1K5J7",23824683,E5432081,SingleFamily,599900.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,40,"Video,Brochure",Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Eglinton East,Condominium/Strata,"$1,582.52 (CAD)",Underground,7 days,2,2,,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$576.18 (CAD) Monthly,Crossbridge Condominium Services Ltd.,1,"{'Flat': {'Living room': '5 m x 3.08 m', 'Dining room': '3.15 m x 3 m', 'Kitchen': '4.64 m x 2 m', 'Bedroom': '4.66 m x 3.2 m', 'Bedroom 2': '3.38 m x 2.64 m', 'Den': '2.4 m x 2 m', 'Foyer': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
#2308 -155 YORKVILLE AVE,"Toronto, Ontario M5R1C4",23833677,C5434901,SingleFamily,859900.00,,Apartment,,2,2,,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,27,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Annex,Condominium/Strata,"$5,631.22 (CAD)",Underground,4 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,Public Transit,$786.48 (CAD) Monthly,Icc Property Management,,"{'Main level': {'Living room': '5.71 m x 4.82 m', 'Dining room': '5.71 m x 7.81 m', 'Kitchen': '5.72 m x 4.82 m', 'Primary Bedroom': '3.8 m x 3.65 m', 'Bedroom 2': '2.74 m x 2.7 m'}}"
#514 -121 LING RD,"Toronto, Ontario M1E4Y2",23830357,E5433990,SingleFamily,499900.00,,Apartment,,2,2,CommunityCentre,"PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,26,"Video,FloorPlan",Realvision,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,West Hill,Condominium/Strata,"$1,228.13 (CAD)","Underground, Visitor Parking",5 days,2,2,Balcony,"Storage - Locker, Party Room, Exercise Centre",Wall unit,Forced air (Electric),Brick,Outdoor pool,Community Centre,"Public Transit, Schools",$556.43 (CAD) Monthly,Del Property Management,1,"{'Main level': {'Foyer': '4.17 m x 1 m', 'Living room': '5.06 m x 3.22 m', 'Dining room': '3.35 m x 3.08 m', 'Kitchen': '4.2 m x 2.34 m', 'Primary Bedroom': '4.27 m x 3.03 m', 'Den': '3.6 m x 2.66 m', 'Laundry room': '2.08 m x 1.07 m'}}"
##408 -2901 KIPLING AVE,"Toronto, Ontario M9V5E5",23791217,W5420468,SingleFamily,549000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,21,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Olive-Silverstone-Jamestown,Condominium/Strata,"$1,055 (CAD)",Underground,19 days,2,2,,"Storage - Locker, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,,$766.66 (CAD) Monthly,Summerhill Property Management,1,"{'Main level': {'Living room': '4.52 m x 4.47 m', 'Dining room': '2.59 m x 2.16 m', 'Kitchen': '3.81 m x 2.59 m', 'Primary Bedroom': '4.15 m x 3.25 m', 'Bedroom 2': '4.27 m x 2.75 m', 'Den': '3.3 m x 2.84 m'}}"
#923 -2995 KEELE ST W,"Toronto, Ontario M3M2G9",23811876,W5427586,SingleFamily,599990.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Downsview-Roding-CFB,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",12 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Park, Public Transit, Schools",$410 (CAD) Monthly,Tbd,1,"{'Flat': {'Living room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
#LPH905 -399 ADELAIDE ST W,"Toronto, Ontario M5V1S4",23838689,C5436752,SingleFamily,898000.00,,Apartment,,1,3,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,27,"Video,Brochure",,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,030.62 (CAD)",Underground,3 days,2,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Electric),"Brick, Concrete",Indoor pool,,"Park, Public Transit",$630.41 (CAD) Monthly,Shelter Canadian Properties,1,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Den': 'Measurements not available'}}"
#1806 -16 BROOKERS LANE,"Toronto, Ontario M8V0A5",23840648,W5437415,SingleFamily,599000.00,,Apartment,,1,2,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,22,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$2,016.34 (CAD)","Underground, Visitor Parking",2 days,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),,Indoor pool,,,$593.81 (CAD) Monthly,Maple Ridge Community Management,1,"{'Flat': {'Bedroom': '3.58 m x 3.18 m', 'Den': '2.64 m x 1.98 m', 'Living room': '4.32 m x 3.48 m', 'Kitchen': '3.49 m x 2.41 m', 'Bathroom': 'Measurements not available'}}"
#316 -25 RICHMOND ST E,"Toronto, Ontario M5C1N7",23840472,C5437452,SingleFamily,709900.00,,Apartment,,1,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",2 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,"Hospital, Park, Public Transit, Schools",$381.43 (CAD) Monthly,Forest Hill Property Management,,"{'Flat': {'Living room': '3.11 m x 5.61 m', 'Dining room': '3.11 m x 5.61 m', 'Kitchen': '3.11 m x 5.61 m', 'Primary Bedroom': '2.62 m x 3.38 m', 'Den': '2.1 m x 2.56 m'}}"
#L2-07 -220 VICTORIA ST,"Toronto, Ontario M5B2R3",23770913,C5414001,Parking,35000.00,,Parking,,0,,,,,,,,,,,,,,,,,,,,,no,,,,no,0,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Parking,Parking,Church-Yonge Corridor,Condominium/Strata,$80.88 (CAD),,26 days,,0,,,,,Concrete,,,,$205.10 (CAD) Monthly,First Service Residential,1,{}
#E1304 -555 WILSON AVE,"Toronto, Ontario M3H0C5",23820905,C5430877,SingleFamily,592000.00,,Apartment,,1,2,,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,Sauna,ExerciseCentre",,,no,,,,yes,19,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Clanton Park,Condominium/Strata,"$1,800.43 (CAD)",Underground,9 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,Public Transit,$415.42 (CAD) Monthly,Icc Property Management,1,{}
#505 -361 FRONT ST W,"Toronto, Ontario M5V3R5",23750113,C5406921,SingleFamily,724900.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,28,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,207 (CAD)",Underground,33 days,1,1,,Storage - Locker,Central air conditioning,Forced air,,,,,$591.63 (CAD) Monthly,Canlight Management,1,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
#611 -1 ROWNTREE RD,"Toronto, Ontario M9V5G7",23800978,W5423902,SingleFamily,569900.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,40,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Olive-Silverstone-Jamestown,Condominium/Strata,"$1,332 (CAD)",Underground,17 days,2,2,"Ravine, Conservation/green belt, Balcony","Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit, Schools",$872.23 (CAD) Monthly,Berkley Management Inc.,2,"{'Flat': {'Living room': '7.02 m x 3.54 m', 'Dining room': '7.02 m x 3.54 m', 'Kitchen': '2.97 m x 2.16 m', 'Solarium': '5.46 m x 2.9 m', 'Primary Bedroom': '4.82 m x 3.08 m', 'Bedroom 2': '3.29 m x 3.02 m', 'Laundry room': '2.4 m x 1.5 m', 'Foyer': 'Measurements not available'}}"
#702 -3 HICKORY TREE RD,"Toronto, Ontario M9N3W5",23808252,W5426208,SingleFamily,575000.00,,Apartment,,2,2,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,33,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Weston,Condominium/Strata,"$1,173.15 (CAD)","Underground, Visitor Parking",13 days,2,2,,"Storage - Locker, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,,$834.26 (CAD) Monthly,Perce Property Management 416-243-5110,1,"{'Main level': {'Primary Bedroom': '3.1 m x 4.28 m', 'Bedroom 2': '3.37 m x 4.12 m', 'Dining room': '4.4 m x 3.15 m', 'Living room': '4.4 m x 3.15 m', 'Kitchen': '2.34 m x 2.3 m', 'Laundry room': '1.37 m x 1.5 m', 'Office': '1.5 m x 3.15 m'}}"
#819 -8 HILLSDALE AVE E,"Toronto, Ontario M4S0B2",23827846,C5432974,SingleFamily,572000.00,,Apartment,,1,1,CommunityCentre,"Park,PublicTransit,Schools",,,,,,VisitorParking,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,27,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Pleasant West,Condominium/Strata,"$1,695.85 (CAD)",Visitor Parking,6 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,Community Centre,"Park, Public Transit, Schools",$311.39 (CAD) Monthly,First Service Residential   647-258-8208,,"{'Flat': {'Bedroom': 'Measurements not available', 'Bathroom': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available'}}"
#3202 -115 BLUE JAYS WAY,"Toronto, Ontario M5V0N4",23792132,C5420929,SingleFamily,1150000.00,,Apartment,,2,3,,"Hospital,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,38,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",19 days,3,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Hospital, Public Transit",$770.29 (CAD) Monthly,First Service Residential,1,{}
#PH03 -51 EAST LIBERTY ST,"Toronto, Ontario M6K3P8",23825840,C5432300,SingleFamily,1389000.00,,Apartment,,2,2,,"Marina,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom",,,no,,,,yes,31,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$5,364.69 (CAD)","Underground, Visitor Parking",6 days,2,2,,"Storage - Locker, Security/Concierge, Party Room",Central air conditioning,Forced air (Natural gas),Brick,,,"Marina, Public Transit",$798.82 (CAD) Monthly,Crossbridge Condominium Services,1,"{'Flat': {'Living room': '4.75 m x 4.9 m', 'Dining room': '4.74 m x 4.9 m', 'Kitchen': '5.6 m x 2.2 m', 'Primary Bedroom': '5.6 m x 2.99 m', 'Bedroom 2': '3.6 m x 3.5 m'}}"
#906 -298 JARVIS ST,"Toronto, Ontario M5B2M4",23758378,C5410073,SingleFamily,599900.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,11,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,719 (CAD)",Underground,31 days,2,2,,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,"$1,394.07 (CAD) Monthly",T.S.E. Management 905-764-9166,1,"{'Flat': {'Living room': '3.18 m x 2.26 m', 'Dining room': '3.82 m x 3.39 m', 'Kitchen': '3.03 m x 2.43 m', 'Primary Bedroom': '4.55 m x 3.37 m', 'Bedroom 2': '3.66 m x 2.76 m', 'Den': '3.4 m x 2.93 m'}}"
#101 -251 MANITOBA ST,"Toronto, Ontario M8Y4G9",23808310,W5426426,SingleFamily,1150000.00,,Row/Townhouse,,3,3,SchoolBus,PublicTransit,2,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,7,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Mimico,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",13 days,2,3,Balcony,"Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,School Bus,Public Transit,$0.54 (CAD) Monthly,Duka Property Management Inc.,1,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available'}, 'Second level': {'Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Den': 'Measurements not available'}}"
#PH7907 -388 YONGE ST,"Toronto, Ontario M5B0A4",23748092,C5406438,SingleFamily,3798000.00,,Apartment,,3,3,,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$15,028 (CAD)",Underground,34 days,3,3,Level lot,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit, Schools","$2,160.56 (CAD) Monthly",Icc Property Management 905-940-1234,2,"{'Flat': {'Foyer': '1.6 m x 4.45 m', 'Living room': '5.36 m x 8.41 m', 'Dining room': '3.23 m x 4.14 m', 'Kitchen': '4.27 m x 4.67 m', 'Bedroom': '6.88 m x 5.92 m', 'Bathroom': 'Measurements not available', 'Bedroom 2': '3.78 m x 4.34 m', 'Bedroom 3': '4.11 m x 4.67 m'}}"
#501 -1700 EGLINTON AVE E,"Toronto, Ontario M4A2X4",23834614,C5435339,SingleFamily,549000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,32,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Victoria Village,Condominium/Strata,"$1,796.38 (CAD)",Underground,4 days,2,2,Balcony,Storage - Locker,Central air conditioning,,"Brick, Concrete",,,,$830.56 (CAD) Monthly,Crossbridge,1,"{'Main level': {'Living room': '5.79 m x 3.05 m', 'Dining room': '5.79 m x 3.05 m', 'Kitchen': '3.3 m x 2.67 m', 'Den': '2.74 m x 2.39 m', 'Primary Bedroom': '4.88 m x 3.05 m', 'Bedroom': '3.66 m x 2.62 m'}}"
#511 -377 MADISON AVE,"Toronto, Ontario M4C3E1",23826919,C5432609,SingleFamily,899999.00,,Apartment,,2,2,,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,32,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Casa Loma,Condominium/Strata,"$3,488.88 (CAD)",Underground,6 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Concrete, Stone",,,Public Transit,$666.10 (CAD) Monthly,Brookfield Property Management,1,"{'Main level': {'Living room': '3.8 m x 2.7 m', 'Dining room': '4.2 m x 4.3 m', 'Kitchen': '4.2 m x 4.3 m', 'Bedroom': '2.6 m x 3.6 m', 'Bathroom': '1.5 m x 2.4 m'}}"
#209 -1401 O'CONNOR DR,"Toronto, Ontario M4B2V5",23755356,E5408848,SingleFamily,689900.00,,Apartment,,2,2,,"PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,35,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,O'Connor-Parkview,Condominium/Strata,$0 (CAD),Underground,32 days,2,2,Balcony,"Storage - Locker, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Public Transit, Schools",$669.17 (CAD) Monthly,360 Community Management,1,{}
#905 -36 FOREST MANOR RD,"Toronto, Ontario M2J1M5",23779267,C5416671,SingleFamily,799900.00,,,,2,3,CommunityCentre,"Hospital,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,7,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,,Henry Farm,Condominium/Strata,$1 (CAD),"Underground, Visitor Parking",24 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,"Hospital, Public Transit",$478 (CAD) Monthly,Tba,1,"{'Main level': {'Living room': '5.41 m x 5.02 m', 'Dining room': '5.41 m x 5.02 m', 'Primary Bedroom': '3.65 m x 2.74 m', 'Bedroom 2': '2.74 m x 2.74 m', 'Den': '2.29 m x 1.6 m', 'Kitchen': 'Measurements not available'}}"
10 GATEWAY Boulevard,"Toronto, Ontario M3C3A1",23825598,40187090,SingleFamily,499900.00,,Apartment,,1,1,,"PublicTransit,Schools",1,,,,,"DetachedGarage,Carport,Covered",,,0,,,1130.0000,,,ExerciseCentre,Attached,,no,,,,yes,30,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,,Condominium,,"Detached Garage, Carport, Covered",7 days,1,1,"Southern exposure, Conservation/green belt",Exercise Centre,Central air conditioning,"Forced air, (Natural gas)",Brick,,,"Public Transit, Schools",$829.54 (CAD) Monthly,,2,"{'Main level': {'Laundry room': '1.78 m x 1.93 m', 'Primary Bedroom': '2.97 m x 7.8 m', 'Kitchen': '2.16 m x 3.23 m', '3pc Bathroom': 'Measurements not available', 'Dining room': '2.54 m x 2.62 m', 'Living room': '6.07 m x 5.74 m'}}"
#201 -2A QUEENSBURY AVE,"Toronto, Ontario M1N2X7",23840482,E5437207,SingleFamily,599900.00,,Apartment,,2,1,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,16,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Birchcliffe-Cliffside,Condominium/Strata,"$2,566.25 (CAD)",Underground,2 days,1,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$519.10 (CAD) Monthly,Stronghold Property Management,1,"{'Main level': {'Living room': '4.66 m x 4.14 m', 'Dining room': '4.66 m x 4.14 m', 'Kitchen': '3.42 m x 3.6 m', 'Primary Bedroom': '3.84 m x 3.38 m'}}"
#1700 -38 ELM ST,"Toronto, Ontario M5G2K5",23763918,C5411838,SingleFamily,599900.00,,Apartment,,1,1,PetsnotAllowed,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,25,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$2,395 (CAD)",Underground,29 days,1,1,,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Indoor pool,Pets not Allowed,"Hospital, Park, Public Transit, Schools",$697.92 (CAD) Monthly,Icc Property Management 416-348-0190,,"{'Flat': {'Living room': '7.3 m x 3.6 m', 'Dining room': '7.3 m x 3.6 m', 'Kitchen': '2.4 m x 2.1 m', 'Bedroom': '5.1 m x 3.3 m', 'Foyer': '4.7 m x 2.3 m'}}"
